Dia;A;B;C;D;E
23-06-2018;43164,86;37133,28;41909,60;32172,96;41130,95
22-06-2018;43164,86;37133,28;41909,60;32172,96;41130,95
21-06-2018;43362,36;37251,04;41982,59;32191,22;41128,50
20-06-2018;43367,79;37251,12;41979,18;32192,67;41125,51
19-06-2018;43493,52;37341,34;42040,88;32193,38;41109,75
18-06-2018;43686,75;37452,38;42121,86;32230,93;41101,02
17-06-2018;43757,17;37501,42;42143,53;32220,36;41071,78
16-06-2018;43757,17;37501,42;42143,53;32220,36;41071,78
15-06-2018;43757,17;37501,42;42143,53;32220,36;41071,78
14-06-2018;43939,49;37614,76;42250,28;32262,47;41062,19
13-06-2018;43987,09;37639,15;42256,60;32261,70;41058,07
12-06-2018;43916,12;37577,60;42204,37;32246,65;41055,58
11-06-2018;43671,97;37418,52;42091,33;32214,44;41057,61
10-06-2018;43682,08;37413,66;42067,30;32158,20;40991,34
09-06-2018;43682,08;37413,66;42067,30;32158,20;40991,34
08-06-2018;43682,08;37413,66;42067,30;32158,20;40991,34
07-06-2018;43770,45;37470,66;42112,48;32182,59;40986,93
06-06-2018;43958,16;37610,75;42249,16;32266,18;41022,54
05-06-2018;43817,94;37517,18;42186,60;32259,09;41017,89
04-06-2018;43619,15;37371,08;42066,80;32193,61;40983,22
03-06-2018;43428,36;37262,85;41999,36;32154,86;40948,44
02-06-2018;43428,36;37262,85;41999,36;32154,86;40948,44
01-06-2018;43428,36;37262,85;41999,36;32154,86;40948,44
31-05-2018;43246,52;37149,61;41921,84;32129,45;40954,76
30-05-2018;43155,28;37102,32;41897,68;32111,18;40945,66
29-05-2018;43553,34;37355,61;42068,67;32196,12;40954,25
28-05-2018;43638,31;37408,56;42115,40;32219,36;40961,12
27-05-2018;43586,53;37349,26;42057,64;32182,54;40894,26
26-05-2018;43586,53;37349,26;42057,64;32182,54;40894,26
25-05-2018;43586,53;37349,26;42057,64;32182,54;40894,26
24-05-2018;43696,31;37412,05;42105,37;32200,79;40891,82
23-05-2018;44034,17;37633,96;42290,36;32285,98;40919,02
22-05-2018;44432,55;37881,66;42469,71;32342,96;40948,11
21-05-2018;44286,00;37812,92;42432,15;32349,44;40958,16
20-05-2018;44286,00;37812,92;42432,15;32349,44;40958,16
19-05-2018;44286,00;37812,92;42432,15;32349,44;40958,16
18-05-2018;44286,00;37812,92;42432,15;32349,44;40958,16
17-05-2018;44357,71;37846,09;42451,13;32353,72;40936,24
16-05-2018;44340,07;37824,36;42435,19;32331,13;40917,15
15-05-2018;44178,09;37725,25;42381,69;32329,41;40943,10
14-05-2018;43979,82;37611,94;42302,10;32304,24;40929,28
13-05-2018;44217,31;37746,70;42367,86;32305,33;40891,60
12-05-2018;44217,31;37746,70;42367,86;32305,33;40891,60
11-05-2018;44217,31;37746,70;42367,86;32305,33;40891,60
10-05-2018;44270,11;37787,30;42398,11;32306,46;40885,14
09-05-2018;44338,91;37851,55;42511,59;32400,25;40966,79
08-05-2018;43904,38;37583,77;42305,62;32321,07;40923,73
07-05-2018;43612,64;37391,04;42171,79;32283,12;40931,26
06-05-2018;43489,17;37311,45;42105,73;32231,28;40874,53
05-05-2018;43489,17;37311,45;42105,73;32231,28;40874,53
04-05-2018;43489,17;37311,45;42105,73;32231,28;40874,53
03-05-2018;43648,27;37419,77;42176,66;32248,29;40855,81
02-05-2018;43489,75;37314,14;42091,49;32214,93;40828,75
01-05-2018;43232,27;37117,90;41913,60;32136,23;40760,78
30-04-2018;43232,27;37117,90;41913,60;32136,23;40760,78
29-04-2018;42968,15;36931,04;41743,66;32054,10;40714,56
28-04-2018;42968,15;36931,04;41743,66;32054,10;40714,56
27-04-2018;42968,15;36931,04;41743,66;32054,10;40714,56
26-04-2018;42864,66;36848,56;41667,37;31993,27;40653,48
25-04-2018;42982,27;36959,94;41793,51;32082,02;40727,64
24-04-2018;43074,95;37025,24;41850,80;32135,27;40790,42
23-04-2018;42972,72;36964,80;41827,24;32141,81;40802,82
22-04-2018;43121,33;37072,92;41906,00;32173,63;40816,02
21-04-2018;43121,33;37072,92;41906,00;32173,63;40816,02
20-04-2018;43121,33;37072,92;41906,00;32173,63;40816,02
19-04-2018;43133,49;37066,92;41905,36;32187,18;40822,59
18-04-2018;42957,90;36940,46;41796,47;32133,56;40813,75
17-04-2018;42868,10;36885,80;41756,04;32096,31;40783,12
16-04-2018;42919,24;36939,47;41807,24;32115,73;40789,98
15-04-2018;43013,71;36992,81;41831,03;32121,21;40783,91
14-04-2018;43013,71;36992,81;41831,03;32121,21;40783,91
13-04-2018;43013,71;36992,81;41831,03;32121,21;40783,91
12-04-2018;43043,41;37004,93;41849,77;32119,73;40772,97
11-04-2018;43193,13;37093,37;41899,89;32132,77;40761,74
10-04-2018;43023,44;36988,82;41832,35;32097,06;40726,17
09-04-2018;42994,02;36976,57;41822,44;32097,41;40705,38
08-04-2018;43095,64;37023,52;41830,88;32112,09;40735,31
07-04-2018;43095,64;37023,52;41830,88;32112,09;40735,31
06-04-2018;43095,64;37023,52;41830,88;32112,09;40735,31
05-04-2018;42816,16;36835,15;41704,97;32058,88;40709,74
04-04-2018;42862,57;36877,96;41716,72;32033,72;40657,61
03-04-2018;42776,64;36830,62;41686,15;32020,93;40641,16
02-04-2018;42892,52;36877,61;41693,74;32025,28;40647,16
01-04-2018;42610,63;36676,95;41552,34;31977,08;40628,81
31-03-2018;42610,63;36676,95;41552,34;31977,08;40628,81
30-03-2018;42610,63;36676,95;41552,34;31977,08;40628,81
29-03-2018;42610,63;36676,95;41552,34;31977,08;40628,81
28-03-2018;42899,75;36869,76;41664,38;31991,16;40592,98
27-03-2018;42929,55;36850,09;41610,00;31944,90;40553,24
26-03-2018;42690,90;36737,41;41544,71;31907,59;40514,39
25-03-2018;43184,70;37012,03;41706,27;31951,77;40484,09
24-03-2018;43184,70;37012,03;41706,27;31951,77;40484,09
23-03-2018;43184,70;37012,03;41706,27;31951,77;40484,09
22-03-2018;43556,58;37238,30;41829,23;31978,72;40488,77
21-03-2018;43667,44;37306,32;41880,33;32006,51;40518,85
20-03-2018;43685,16;37334,76;41921,92;32040,47;40540,59
19-03-2018;43878,62;37445,23;41994,01;32066,83;40547,78
18-03-2018;43742,51;37351,92;41909,27;32012,63;40493,46
17-03-2018;43742,51;37351,92;41909,27;32012,63;40493,46
16-03-2018;43742,51;37351,92;41909,27;32012,63;40493,46
15-03-2018;43703,23;37318,65;41872,46;31993,37;40460,34
14-03-2018;43868,36;37421,91;41936,74;32010,39;40445,43
13-03-2018;43992,89;37478,98;41961,33;32013,29;40430,76
12-03-2018;43764,32;37292,11;41789,29;31919,17;40366,85
11-03-2018;43474,86;37131,62;41691,57;31892,37;40361,82
10-03-2018;43474,86;37131,62;41691,57;31892,37;40361,82
09-03-2018;43474,86;37131,62;41691,57;31892,37;40361,82
08-03-2018;43219,63;36966,13;41595,71;31887,99;40395,25
07-03-2018;43057,76;36856,09;41500,67;31844,00;40378,52
06-03-2018;43030,33;36825,01;41481,93;31840,65;40399,60
05-03-2018;42876,71;36719,43;41411,67;31807,75;40382,00
04-03-2018;42988,23;36802,49;41462,50;31818,64;40348,57
03-03-2018;42988,23;36802,49;41462,50;31818,64;40348,57
02-03-2018;42988,23;36802,49;41462,50;31818,64;40348,57
01-03-2018;43136,77;36875,07;41502,87;31828,16;40332,15
28-02-2018;43208,45;36913,72;41515,12;31831,24;40333,06
27-02-2018;43434,11;37064,41;41631,30;31884,14;40375,54
26-02-2018;43414,30;37066,82;41639,34;31879,07;40363,48
25-02-2018;43280,41;36997,86;41608,14;31869,60;40342,58
24-02-2018;43280,41;36997,86;41608,14;31869,60;40342,58
23-02-2018;43280,41;36997,86;41608,14;31869,60;40342,58
22-02-2018;43277,19;36984,95;41584,52;31855,06;40336,00
21-02-2018;43246,99;36938,52;41543,65;31832,72;40313,14
20-02-2018;43310,04;36946,30;41538,80;31818,84;40293,07
19-02-2018;43190,56;36880,06;41466,05;31766,27;40264,00
18-02-2018;43087,52;36807,05;41372,65;31703,55;40243,80
17-02-2018;43087,52;36807,05;41372,65;31703,55;40243,80
16-02-2018;43087,52;36807,05;41372,65;31703,55;40243,80
15-02-2018;42830,99;36635,01;41250,48;31664,25;40258,59
14-02-2018;42576,56;36455,45;41128,98;31609,73;40217,23
13-02-2018;42740,13;36575,81;41220,27;31631,55;40206,62
12-02-2018;42620,09;36492,42;41189,78;31626,76;40210,47
11-02-2018;42885,14;36708,86;41356,00;31682,21;40186,92
10-02-2018;42885,14;36708,86;41356,00;31682,21;40186,92
09-02-2018;42885,14;36708,86;41356,00;31682,21;40186,92
08-02-2018;43116,24;36820,16;41369,98;31655,76;40153,26
07-02-2018;43471,20;37004,35;41544,01;31734,13;40186,26
06-02-2018;43918,24;37362,97;41808,20;31808,33;40149,59
05-02-2018;44598,04;37750,79;42092,22;31924,87;40196,26
04-02-2018;45052,07;38029,21;42304,81;32028,62;40250,77
03-02-2018;45052,07;38029,21;42304,81;32028,62;40250,77
02-02-2018;45052,07;38029,21;42304,81;32028,62;40250,77
01-02-2018;45223,98;38136,07;42374,77;32055,01;40271,77
31-01-2018;45221,22;38137,82;42402,44;32085,39;40286,61
30-01-2018;45570,49;38353,83;42563,52;32150,29;40315,67
29-01-2018;45420,26;38249,79;42494,33;32155,79;40354,13
28-01-2018;45218,30;38123,39;42421,79;32129,72;40340,73
27-01-2018;45218,30;38123,39;42421,79;32129,72;40340,73
26-01-2018;45218,30;38123,39;42421,79;32129,72;40340,73
25-01-2018;45422,16;38218,54;42461,89;32107,65;40280,48
24-01-2018;45475,80;38270,55;42482,51;32085,33;40262,49
23-01-2018;45273,49;38121,98;42341,67;32023,77;40218,46
22-01-2018;45172,93;38074,89;42319,77;32022,26;40213,64
21-01-2018;44899,70;37902,74;42183,09;31966,74;40199,39
20-01-2018;44899,70;37902,74;42183,09;31966,74;40199,39
19-01-2018;44899,70;37902,74;42183,09;31966,74;40199,39
18-01-2018;44836,54;37837,24;42145,44;31966,22;40209,14
17-01-2018;44480,62;37620,29;41944,85;31855,77;40108,57
16-01-2018;44462,89;37575,56;41880,83;31811,75;40092,04
15-01-2018;44462,89;37575,56;41880,83;31811,75;40092,04
14-01-2018;44466,72;37570,54;41888,20;31813,03;40062,58
13-01-2018;44466,72;37570,54;41888,20;31813,03;40062,58
12-01-2018;44466,72;37570,54;41888,20;31813,03;40062,58
11-01-2018;44410,75;37544,43;41863,68;31794,58;40054,96
10-01-2018;44402,57;37564,54;41924,51;31866,89;40161,69
09-01-2018;44333,65;37522,91;41887,85;31845,08;40145,30
08-01-2018;44207,72;37436,47;41825,93;31828,61;40143,85
07-01-2018;43854,92;37199,86;41631,58;31738,57;40102,68
06-01-2018;43854,92;37199,86;41631,58;31738,57;40102,68
05-01-2018;43854,92;37199,86;41631,58;31738,57;40102,68
04-01-2018;43619,70;37064,61;41545,21;31706,17;40124,61
03-01-2018;43629,45;37054,69;41540,32;31702,63;40121,36
02-01-2018;43642,58;37058,67;41562,26;31720,05;40117,42
01-01-2018;43576,89;36998,77;41492,26;31678,63;40081,08
31-12-2017;43576,89;36998,77;41492,26;31678,63;40081,08
30-12-2017;43576,89;36998,77;41492,26;31678,63;40081,08
29-12-2017;43576,89;36998,77;41492,26;31678,63;40081,08
28-12-2017;43490,25;36923,95;41433,90;31659,43;40070,07
27-12-2017;43609,40;37000,51;41483,42;31663,55;40055,32
26-12-2017;43734,70;37061,96;41507,22;31650,74;40020,15
25-12-2017;43564,45;36946,95;41402,31;31606,29;39997,64
24-12-2017;43564,45;36946,95;41402,31;31606,29;39997,64
23-12-2017;43564,45;36946,95;41402,31;31606,29;39997,64
22-12-2017;43564,45;36946,95;41402,31;31606,29;39997,64
21-12-2017;43589,11;36944,40;41356,19;31532,15;39879,68
20-12-2017;43639,94;36973,06;41343,07;31478,15;39798,32
19-12-2017;43742,85;37033,27;41387,67;31498,98;39809,52
18-12-2017;43760,65;36918,79;41221,51;31367,88;39604,00
17-12-2017;43741,55;36893,19;41207,62;31356,15;39564,81
16-12-2017;43741,55;36893,19;41207,62;31356,15;39564,81
15-12-2017;43741,55;36893,19;41207,62;31356,15;39564,81
14-12-2017;44141,64;37120,38;41391,12;31437,54;39580,23
13-12-2017;44287,63;37209,92;41487,44;31492,62;39599,21
12-12-2017;44262,51;37176,58;41458,42;31481,04;39603,03
11-12-2017;44029,74;37018,85;41361,95;31477,57;39638,18
10-12-2017;43712,84;36824,84;41243,71;31453,32;39643,18
09-12-2017;43712,84;36824,84;41243,71;31453,32;39643,18
08-12-2017;43712,84;36824,84;41243,71;31453,32;39643,18
07-12-2017;43712,84;36824,84;41243,71;31453,32;39643,18
06-12-2017;43920,60;36983,54;41356,45;31483,69;39665,86
05-12-2017;43888,22;36971,90;41351,84;31477,42;39695,39
04-12-2017;43862,67;36952,54;41351,33;31490,36;39699,93
03-12-2017;43792,14;36892,88;41286,27;31459,36;39665,47
02-12-2017;43792,14;36892,88;41286,27;31459,36;39665,47
01-12-2017;43792,14;36892,88;41286,27;31459,36;39665,47
30-11-2017;43880,64;36972,57;41353,41;31474,90;39660,50
29-11-2017;43886,68;36986,26;41352,78;31470,72;39653,86
28-11-2017;43516,88;36771,70;41218,12;31441,24;39682,78
27-11-2017;43518,28;36763,72;41190,97;31406,72;39649,94
26-11-2017;43464,19;36729,18;41141,27;31369,16;39624,80
25-11-2017;43464,19;36729,18;41141,27;31369,16;39624,80
24-11-2017;43464,19;36729,18;41141,27;31369,16;39624,80
23-11-2017;43678,53;36911,84;41320,09;31460,39;39703,06
22-11-2017;43677,49;36939,87;41365,20;31495,95;39765,55
21-11-2017;43427,86;36829,12;41340,35;31551,49;39864,34
20-11-2017;43309,30;36795,29;41310,60;31511,56;39849,68
19-11-2017;43162,77;36685,88;41221,23;31483,78;39850,59
18-11-2017;43162,77;36685,88;41221,23;31483,78;39850,59
17-11-2017;43162,77;36685,88;41221,23;31483,78;39850,59
16-11-2017;42889,85;36541,36;41161,42;31498,08;39915,20
15-11-2017;43079,91;36670,20;41267,40;31543,91;39930,97
14-11-2017;43276,72;36795,76;41364,30;31582,58;39930,37
13-11-2017;43364,61;36861,15;41418,35;31594,36;39922,14
12-11-2017;43543,58;36973,00;41503,62;31625,14;39903,88
11-11-2017;43543,58;36973,00;41503,62;31625,14;39903,88
10-11-2017;43543,58;36973,00;41503,62;31625,14;39903,88
09-11-2017;43648,49;37039,82;41542,30;31628,47;39885,13
08-11-2017;43762,89;37113,63;41581,15;31610,89;39826,81
07-11-2017;43798,46;37131,30;41591,74;31612,85;39818,73
06-11-2017;43563,79;36973,88;41472,62;31568,25;39800,64
05-11-2017;43677,80;37043,84;41542,92;31603,25;39805,00
04-11-2017;43677,80;37043,84;41542,92;31603,25;39805,00
03-11-2017;43677,80;37043,84;41542,92;31603,25;39805,00
02-11-2017;43893,44;37192,48;41653,32;31630,85;39788,16
01-11-2017;43726,79;37079,17;41558,34;31591,78;39764,88
31-10-2017;43726,79;37079,17;41558,34;31591,78;39764,88
30-10-2017;43311,36;36779,84;41289,09;31479,51;39706,73
29-10-2017;43293,27;36760,58;41253,54;31432,91;39646,53
28-10-2017;43293,27;36760,58;41253,54;31432,91;39646,53
27-10-2017;43293,27;36760,58;41253,54;31432,91;39646,53
26-10-2017;43293,27;36760,58;41253,54;31432,91;39646,53
25-10-2017;43392,83;36852,52;41384,47;31541,18;39749,34
24-10-2017;43348,71;36817,14;41321,98;31479,68;39691,48
23-10-2017;43282,09;36726,42;41164,48;31355,16;39552,35
22-10-2017;43038,79;36538,77;40970,04;31225,12;39432,37
21-10-2017;43038,79;36538,77;40970,04;31225,12;39432,37
20-10-2017;43038,79;36538,77;40970,04;31225,12;39432,37
19-10-2017;43085,65;36578,16;40977,64;31207,78;39397,11
18-10-2017;42883,63;36453,95;40897,45;31185,34;39415,33
17-10-2017;42810,71;36411,16;40876,31;31194,01;39443,03
16-10-2017;42843,99;36426,65;40899,10;31223,35;39464,93
15-10-2017;42907,49;36471,13;40924,42;31227,55;39459,73
14-10-2017;42907,49;36471,13;40924,42;31227,55;39459,73
13-10-2017;42907,49;36471,13;40924,42;31227,55;39459,73
12-10-2017;42983,11;36520,30;40982,80;31275,65;39511,20
11-10-2017;43057,50;36567,59;41019,63;31291,47;39523,74
10-10-2017;43091,88;36616,34;41089,86;31348,89;39608,87
09-10-2017;42933,67;36545,81;41109,25;31454,23;39818,77
08-10-2017;42933,67;36545,81;41109,25;31454,23;39818,77
07-10-2017;42933,67;36545,81;41109,25;31454,23;39818,77
06-10-2017;42933,67;36545,81;41109,25;31454,23;39818,77
05-10-2017;42961,89;36591,16;41199,11;31538,51;39912,58
04-10-2017;43096,28;36688,50;41318,58;31629,26;39986,41
03-10-2017;43102,99;36698,40;41343,21;31663,81;40024,34
02-10-2017;42862,70;36566,54;41271,85;31680,72;40069,23
01-10-2017;42613,77;36425,68;41195,03;31694,36;40128,72
30-09-2017;42613,77;36425,68;41195,03;31694,36;40128,72
29-09-2017;42613,77;36425,68;41195,03;31694,36;40128,72
28-09-2017;42607,78;36428,15;41190,14;31697,60;40138,87
27-09-2017;42389,40;36283,40;41084,81;31670,66;40139,10
26-09-2017;42260,90;36203,58;41008,24;31636,53;40122,31
25-09-2017;42266,26;36185,77;40972,91;31609,65;40107,97
24-09-2017;42277,29;36156,72;40911,21;31542,44;40038,34
23-09-2017;42277,29;36156,72;40911,21;31542,44;40038,34
22-09-2017;42277,29;36156,72;40911,21;31542,44;40038,34
21-09-2017;42211,28;36099,96;40851,26;31507,27;40013,91
20-09-2017;42336,13;36171,03;40916,05;31535,39;40019,56
19-09-2017;42189,64;36094,54;40873,14;31533,00;40026,20
18-09-2017;42189,64;36094,54;40873,14;31533,00;40026,20
17-09-2017;42189,64;36094,54;40873,14;31533,00;40026,20
16-09-2017;42189,64;36094,54;40873,14;31533,00;40026,20
15-09-2017;42189,64;36094,54;40873,14;31533,00;40026,20
14-09-2017;42148,18;36084,08;40893,37;31565,61;40062,25
13-09-2017;42074,03;36044,78;40854,43;31543,42;40050,13
12-09-2017;41832,70;35901,26;40778,12;31554,39;40098,67
11-09-2017;41420,21;35655,99;40598,20;31489,87;40093,11
10-09-2017;41252,36;35536,46;40475,04;31414,42;40054,72
09-09-2017;41252,36;35536,46;40475,04;31414,42;40054,72
08-09-2017;41252,36;35536,46;40475,04;31414,42;40054,72
07-09-2017;41397,16;35630,92;40547,52;31437,15;40067,04
06-09-2017;41389,46;35640,41;40559,18;31434,42;40070,14
05-09-2017;41627,64;35781,03;40661,47;31462,93;40074,49
04-09-2017;41671,17;35809,02;40673,75;31456,17;40066,28
03-09-2017;41768,21;35861,01;40705,46;31443,32;40035,08
02-09-2017;41768,21;35861,01;40705,46;31443,32;40035,08
01-09-2017;41768,21;35861,01;40705,46;31443,32;40035,08
31-08-2017;41622,22;35769,68;40631,52;31406,80;40021,59
30-08-2017;41446,04;35660,24;40558,68;31382,21;40007,70
29-08-2017;41717,13;35826,49;40672,52;31412,59;39996,53
28-08-2017;41959,99;35972,97;40793,29;31476,33;40013,05
27-08-2017;41967,35;35973,93;40793,82;31477,92;40001,80
26-08-2017;41967,35;35973,93;40793,82;31477,92;40001,80
25-08-2017;41967,35;35973,93;40793,82;31477,92;40001,80
24-08-2017;42065,67;36043,09;40869,52;31537,13;40036,99
23-08-2017;42019,10;36025,77;40869,75;31566,13;40083,09
22-08-2017;41906,13;35956,04;40836,55;31558,83;40079,03
21-08-2017;42063,25;36053,32;40909,41;31574,98;40067,49
20-08-2017;42035,81;36040,39;40892,51;31558,33;40054,66
19-08-2017;42035,81;36040,39;40892,51;31558,33;40054,66
18-08-2017;42035,81;36040,39;40892,51;31558,33;40054,66
17-08-2017;42197,45;36123,40;40930,12;31567,97;40066,92
16-08-2017;42104,55;36053,77;40863,68;31540,84;40050,67
15-08-2017;41851,33;35892,24;40746,30;31495,46;40020,71
14-08-2017;41851,33;35892,24;40746,30;31495,46;40020,71
13-08-2017;41938,65;35936,19;40749,84;31441,53;39945,41
12-08-2017;41938,65;35936,19;40749,84;31441,53;39945,41
11-08-2017;41938,65;35936,19;40749,84;31441,53;39945,41
10-08-2017;42386,84;36207,52;40951,61;31514,87;39974,21
09-08-2017;42588,95;36350,03;41081,90;31579,51;40000,22
08-08-2017;42633,64;36368,36;41086,45;31565,44;39953,67
07-08-2017;42503,16;36294,16;41033,03;31560,91;39975,65
06-08-2017;42467,33;36283,83;41054,78;31605,57;40022,40
05-08-2017;42467,33;36283,83;41054,78;31605,57;40022,40
04-08-2017;42467,33;36283,83;41054,78;31605,57;40022,40
03-08-2017;42707,65;36456,47;41200,61;31685,59;40080,86
02-08-2017;42602,11;36377,38;41136,79;31651,77;40066,86
01-08-2017;42523,72;36323,84;41090,93;31622,29;40049,97
31-07-2017;42423,01;36270,72;41040,26;31588,21;40033,34
30-07-2017;42305,35;36185,42;40957,42;31523,00;39991,87
29-07-2017;42305,35;36185,42;40957,42;31523,00;39991,87
28-07-2017;42305,35;36185,42;40957,42;31523,00;39991,87
27-07-2017;42282,12;36163,36;40941,55;31514,84;39986,56
26-07-2017;42221,57;36118,43;40887,21;31469,44;39953,95
25-07-2017;42246,30;36131,93;40922,75;31500,82;39976,94
24-07-2017;42347,83;36188,28;40953,67;31484,86;39927,28
23-07-2017;42375,57;36190,81;40919,88;31427,51;39870,12
22-07-2017;42375,57;36190,81;40919,88;31427,51;39870,12
21-07-2017;42375,57;36190,81;40919,88;31427,51;39870,12
20-07-2017;42429,59;36222,09;40925,43;31417,71;39861,12
19-07-2017;42390,97;36194,42;40924,24;31427,77;39857,49
18-07-2017;42409,20;36215,34;40938,98;31442,89;39866,76
17-07-2017;42380,92;36199,93;40939,02;31465,93;39886,25
16-07-2017;42309,23;36168,99;40945,19;31507,45;39938,63
15-07-2017;42309,23;36168,99;40945,19;31507,45;39938,63
14-07-2017;42309,23;36168,99;40945,19;31507,45;39938,63
13-07-2017;42253,30;36150,54;41005,32;31598,66;40025,49
12-07-2017;42130,48;36055,13;40925,24;31542,72;39984,38
11-07-2017;42022,04;35978,82;40830,30;31475,44;39939,81
10-07-2017;41851,49;35871,71;40737,17;31437,97;39931,41
09-07-2017;41790,51;35838,43;40741,97;31456,54;39953,14
08-07-2017;41790,51;35838,43;40741,97;31456,54;39953,14
07-07-2017;41790,51;35838,43;40741,97;31456,54;39953,14
06-07-2017;41904,90;35932,01;40835,09;31542,01;40017,50
05-07-2017;41705,94;35804,90;40745,28;31512,21;40003,18
04-07-2017;41642,00;35762,53;40727,95;31531,80;40031,79
03-07-2017;41701,12;35801,21;40778,31;31562,61;40037,83
02-07-2017;41650,40;35769,48;40756,05;31550,57;40024,90
01-07-2017;41650,40;35769,48;40756,05;31550,57;40024,90
30-06-2017;41650,40;35769,48;40756,05;31550,57;40024,90
29-06-2017;41760,11;35860,16;40835,62;31601,49;40065,20
28-06-2017;41705,70;35838,62;40832,50;31600,70;40067,13
27-06-2017;41835,52;35940,96;40930,57;31673,45;40120,70
26-06-2017;41768,69;35897,12;40916,45;31684,58;40144,04
25-06-2017;41768,69;35897,12;40916,45;31684,58;40144,04
24-06-2017;41768,69;35897,12;40916,45;31684,58;40144,04
23-06-2017;41768,69;35897,12;40916,45;31684,58;40144,04
22-06-2017;41748,82;35879,46;40889,08;31662,46;40124,12
21-06-2017;41871,44;35973,80;40980,12;31704,54;40142,58
20-06-2017;41978,92;36042,73;41040,03;31749,35;40174,17
19-06-2017;41856,59;35966,68;41000,47;31737,54;40164,08
18-06-2017;41919,27;36014,20;41048,41;31773,46;40181,08
17-06-2017;41919,27;36014,20;41048,41;31773,46;40181,08
16-06-2017;41919,27;36014,20;41048,41;31773,46;40181,08
15-06-2017;41868,39;35984,68;41032,66;31765,88;40174,87
14-06-2017;41930,96;36023,72;41049,25;31761,58;40172,18
13-06-2017;41788,01;35921,28;40965,93;31720,01;40147,21
12-06-2017;42041,99;36093,26;41108,64;31780,88;40173,17
11-06-2017;42127,70;36146,58;41162,70;31805,55;40180,25
10-06-2017;42127,70;36146,58;41162,70;31805,55;40180,25
09-06-2017;42127,70;36146,58;41162,70;31805,55;40180,25
08-06-2017;42255,64;36236,35;41253,70;31856,55;40188,23
07-06-2017;42273,21;36256,99;41277,66;31863,86;40180,29
06-06-2017;42283,24;36258,62;41272,82;31861,14;40174,45
05-06-2017;42336,49;36281,54;41289,44;31862,51;40164,73
04-06-2017;42222,47;36184,63;41173,48;31779,46;40114,44
03-06-2017;42222,47;36184,63;41173,48;31779,46;40114,44
02-06-2017;42222,47;36184,63;41173,48;31779,46;40114,44
01-06-2017;42023,49;36046,02;41071,76;31742,22;40089,66
31-05-2017;42191,49;36140,00;41116,82;31718,22;40052,83
30-05-2017;42120,47;36076,48;41016,69;31642,66;40000,75
29-05-2017;41957,84;35980,95;40940,38;31618,34;39995,19
28-05-2017;41825,91;35907,41;40911,85;31642,47;40030,46
27-05-2017;41825,91;35907,41;40911,85;31642,47;40030,46
26-05-2017;41825,91;35907,41;40911,85;31642,47;40030,46
25-05-2017;41946,85;35990,74;41012,65;31702,79;40056,70
24-05-2017;41793,02;35886,89;40921,90;31659,08;40036,37
23-05-2017;41565,78;35741,71;40812,20;31614,12;40034,15
22-05-2017;41596,92;35759,61;40832,07;31633,36;40038,79
21-05-2017;41583,56;35753,46;40847,60;31649,28;40060,43
20-05-2017;41583,56;35753,46;40847,60;31649,28;40060,43
19-05-2017;41583,56;35753,46;40847,60;31649,28;40060,43
18-05-2017;41697,42;35826,47;40920,44;31676,21;40016,14
17-05-2017;41909,99;35932,87;40935,14;31637,39;39981,61
16-05-2017;41938,17;35947,82;40934,65;31632,02;39982,05
15-05-2017;41842,58;35870,21;40844,57;31571,86;39940,22
14-05-2017;41799,96;35837,52;40799,82;31540,29;39912,24
13-05-2017;41799,96;35837,52;40799,82;31540,29;39912,24
12-05-2017;41799,96;35837,52;40799,82;31540,29;39912,24
11-05-2017;41850,24;35880,11;40863,18;31601,01;39966,78
10-05-2017;42006,10;35975,65;40943,23;31634,59;39977,44
09-05-2017;41919,42;35950,81;40968,17;31685,57;40032,72
08-05-2017;41857,41;35923,78;40985,56;31720,73;40076,01
07-05-2017;41761,00;35865,18;40925,62;31682,35;40055,60
06-05-2017;41761,00;35865,18;40925,62;31682,35;40055,60
05-05-2017;41761,00;35865,18;40925,62;31682,35;40055,60
04-05-2017;41561,19;35744,44;40859,83;31690,33;40081,68
03-05-2017;41498,53;35711,23;40835,53;31684,42;40086,25
02-05-2017;41264,52;35544,94;40682,65;31621,75;40058,69
01-05-2017;41201,46;35495,06;40622,00;31578,74;40027,62
30-04-2017;41201,46;35495,06;40622,00;31578,74;40027,62
29-04-2017;41201,46;35495,06;40622,00;31578,74;40027,62
28-04-2017;41201,46;35495,06;40622,00;31578,74;40027,62
27-04-2017;41299,96;35558,58;40650,35;31558,69;39998,24
26-04-2017;41088,07;35441,06;40582,36;31554,56;40020,02
25-04-2017;40600,75;35149,38;40371,56;31493,88;40019,39
24-04-2017;40088,03;34823,36;40126,16;31411,28;40010,58
23-04-2017;40026,78;34772,26;40074,58;31382,88;39998,44
22-04-2017;40026,78;34772,26;40074,58;31382,88;39998,44
21-04-2017;40026,78;34772,26;40074,58;31382,88;39998,44
20-04-2017;39861,45;34679,78;40021,15;31363,27;39993,66
19-04-2017;39984,87;34762,23;40094,61;31402,22;40019,61
18-04-2017;39984,87;34762,23;40094,61;31402,22;40019,61
17-04-2017;39946,52;34712,14;39998,96;31299,59;39932,37
16-04-2017;40164,41;34835,02;40072,08;31312,23;39917,20
15-04-2017;40164,41;34835,02;40072,08;31312,23;39917,20
14-04-2017;40164,41;34835,02;40072,08;31312,23;39917,20
13-04-2017;40164,41;34835,02;40072,08;31312,23;39917,20
